provider_id,name,phone,email,city,state,zip,website,interpreter,payment,over22,source,s_evaluation.autism_eval,s_evaluation.eval_dev_pediatricians,s_evaluation.psychiatrist,s_evaluation.psychologist,s_evaluation.spec_centers,s_therapies_interventions.aba,s_therapies_interventions.speech_language,s_therapies_interventions.occupational_therapy,s_therapies_interventions.physical_therapy,s_therapies_interventions.hippotherapy,s_therapies_interventions.social_skills_training,s_parent_family_supports.support_parent,s_parent_family_supports.support_grandparent,s_parent_family_supports.parent_education,s_campus_caregivers.respite_care,s_health_care.medicaid_waiver,lon,lat,address,a_payment.private_insurance,a_payment.assistance,a_payment.medicaid,disabilities,ages,county,fax,transit_access,hours,wheelchair_access,s_adaptations_accessibility.accomodations_modifications,s_adaptations_accessibility.adaptive_equipment,s_adaptations_accessibility.assistive_technology,s_adaptations_accessibility.augmentative_communication,s_adaptations_accessibility.service_animals,s_adult.day_services,s_adult.personal_care_assistance,s_adult.residential_facility,s_adult.supported_employment,s_adult.supported_independent_living,s_adult.job_training,s_advocacy.advocate_disability,s_advocacy.advocate_education,s_advocacy.advocate_healthcare,s_advocacy.attorney,s_advocacy.attorney_wills_trusts,s_advocacy.mediation,s_advocacy.resources_ada,s_advocacy.resources_advocate_education,s_advocacy.resources_idea,s_campus_caregivers.camp_day,s_campus_caregivers.camp_adults,s_campus_caregivers.camp_overnight,s_campus_caregivers.caregivers_adult,s_campus_caregivers.caregivers_after_school,s_campus_caregivers.caregivers_child,s_campus_caregivers.community_caregiving,s_campus_caregivers.financial_assistance,s_community_resources.community_programs,s_community_resources.disability_org,s_community_resources.family_connections,s_community_resources.housing_assistance,s_community_resources.libraries,s_community_resources.professional_associations,s_community_resources.recreation,s_community_resources.dbhdd_office,s_community_resources.religious_program,s_community_resources.research_projects,s_early_childhood.bcw_offices,s_early_childhood.child_care,s_early_childhood.high_risk_infant_assessment,s_early_childhood.preschool_private,s_early_childhood.preschool_public,s_early_childhood.preschool_specialized,s_education.education_consultants,s_education.financial_assistance,s_education.home_schooling,s_education.inclusive_services,s_education.post_secondary_ed,s_education.day_private,s_education.residential_private,s_education.charter_public,s_education.special_ed_oversight,s_education.transition_services,s_education.tutoring,s_health_care.cms,s_health_care.dev_pediatricians,s_health_care.diet_nutrition,s_health_care.gapp_providers,s_health_care.home_healthcare,s_health_care.mental_health,s_health_care.nursing_services,s_health_care.psychiatrist,s_health_care.psychologists_child,s_health_care.public_health,s_health_care.rehabilitation_centers,s_mental_health_behavior.behavior_specialist,s_mental_health_behavior.bullying,s_mental_health_behavior.child_abuse,s_mental_health_behavior.mental_health,s_mental_health_behavior.psychiatrist,s_mental_health_behavior.psychologist,s_mental_health_behavior.sexual_abuse,s_mental_health_behavior.suicide_support,s_parent_family_supports.adoption,s_parent_family_supports.case_management,s_parent_family_supports.crisis,s_parent_family_supports.family_support,s_parent_family_supports.foster_care,s_parent_family_supports.personal_care,s_parent_family_supports.play_groups,s_parent_family_supports.residential_childrens,s_parent_family_supports.social_work,s_parent_family_supports.support_group,s_parent_family_supports.support_bereavement,s_parent_family_supports.support_peer,s_parent_family_supports.support_sibling,s_planning_for_the_future.financial_planning,s_planning_for_the_future.guardianship,s_planning_for_the_future.person_centered_planning,s_planning_for_the_future.trust_will_prep,s_therapies_interventions.alternative_therapies,s_therapies_interventions.aquatic_therapy,s_therapies_interventions.art_therapy,s_therapies_interventions.counseling,s_therapies_interventions.developmental_eval_assessment,s_therapies_interventions.feeding_therapy,s_therapies_interventions.floor_therapy,s_therapies_interventions.massage_therapy,s_therapies_interventions.music_therapy,s_therapies_interventions.pet_therapy,s_therapies_interventions.play_therapy,s_therapies_interventions.sensory_integration,s_therapies_interventions.sign_language,s_therapies_interventions.special_instruction,s_therapies_interventions.vision_therapy,a_payment.peachcare,a_payment.tricare,s_gaac_clinic,s_bcw_offices
23,Autism And Developmental Center Navicent Health,(478) 633-8167,johns.michael@navicenthealth.org,,,,www.navicenthealth.org/adcnh,,,,dph,,,,,,,,,,,,,,,,,-83.6377526,32.8353686,"1014 forsyth st, macon, ga 31201, usa",,,,,,PEACH,(478) 633-6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
23,Autism And Developmental Center Navicent Health,(478) 633-8167,johns.michael@navicenthealth.org,,,,www.navicenthealth.org/adcnh,,,,dph,,,,,,,,,,,,,,,,,-83.6377526,32.8353686,"1014 forsyth st, macon, ga 31201, usa",,,,,,PUTNAM,(478) 633-6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
23,Autism And Developmental Center Navicent Health,(478) 633-8167,johns.michael@navicenthealth.org,,,,www.navicenthealth.org/adcnh,,,,dph,,,,,,,,,,,,,,,,,-83.6377526,32.8353686,"1014 forsyth st, macon, ga 31201, usa",,,,,,TWIGGS,(478) 633-6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
48,Clayton Health District,(678) 610-7252,beleta.lockwood@dph.ga.gov,,,,www.claytoncountypublichealth.org/,,,,dph,,,,,,,,,,,,,,,,,-84.3543692,33.5522347,"1117 battle creek rd, jonesboro, ga 30236, usa",,,,,,CLAYTON,(678) 610-7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,BRYAN,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,CAMDEN,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,CHATHAM,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,EFFINGHAM,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,GLYNN,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,LIBERTY,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,LONG,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
435,Coastal Health District,(912) 644-5809,kimberly.mcaliley@dph.ga.gov,,,,www.gachd.org/,,,,dph,,,,,,,,,,,,,,,,,-81.1106379,32.0021001,"420 mall blvd, savannah, ga 31406, usa",,,,,,MCINTOSH,(912) 349-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,BRYAN,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,CAMDEN,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,CHATHAM,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,EFFINGHAM,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,GLYNN,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,LIBERTY,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,LONG,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
362,Coastal Psychology,(912) 352-2992,dr.kristencoln@gmail.com,,,,www.coastalpsychology.com/,,,,dph,,,,,,,,,,,,,,,,,-81.1075615,32.0128691,"322 stephenson ave suite b, savannah, ga 31405, usa",,,,,,MCINTOSH,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
168,Cobb & Douglas Health District,770-319-4717,yvette.garrett@dph.ga.gov,,,,www.cobbanddouglaspublichealth.com/,,,,dph,,,,,,,,,,,,,,,,,-84.5828902,33.9116164,"1738 county services pkwy bldg b, marietta, ga 30008, usa",,,,,,COBB,770-514-2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
168,Cobb & Douglas Health District,770-319-4717,yvette.garrett@dph.ga.gov,,,,www.cobbanddouglaspublichealth.com/,,,,dph,,,,,,,,,,,,,,,,,-84.5828902,33.9116164,"1738 county services pkwy bldg b, marietta, ga 30008, usa",,,,,,DOUGLAS,770-514-2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
448,Dekalb Health District,(404) 294-3722,ellie.gonsalves@dph.ga.gov,,,,dekalbhealth.net/,,,,dph,,,,,,,,,,,,,,,,,-84.2798486,33.7863631,"440 winn way, decatur, ga 30030, usa",,,,,,DEKALB,(404) 294-6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,BUTTS,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,CARROLL,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,COWETA,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,FAYETTE,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,HEARD,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,HENRY,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,LAMAR,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,MERIWETHER,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,PIKE,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,SPALDING,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
330,District 4 Health District,(706) 298-7750,tracy.bain@dph.ga.gov,,,,www.district4health.org/,,,,dph,,,,,,,,,,,,,,,,,-85.0306133,33.0352779,"301 main st, lagrange, ga 30240, usa",,,,,,TROUP,(706) 845-4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,BURKE,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,COLUMBIA,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,EMANUEL,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,GLASCOCK,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,JEFFERSON,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,JENKINS,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,LINCOLN,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,MCDUFFIE,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,RICHMOND,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,SCREVEN,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
198,East Central Health District,(706) 667-4279,valarie.harrison@dph.ga.gov,,,,ecphd.com/,,,,dph,,,,,,,,,,,,,,,,,-82.0658244,33.4561557,"1916 n leg rd, augusta, ga 30909, usa",,,,,,TALIAFERRO,(706) 667-4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
151,Emory Autism Center - Emory University School Of Medicine,(404) 727-8350; (404) 727-8350; (404) 727-8350; (404) 727-8350,cerice@emory.edu; michael.j.morrier@emory.edu; allison.schwartz@emory.edu; kroeder@emory.edu,,,,psychiatry.emory.edu/autism,,,,dph,,,,,,,,,,,,,,,,,-84.3088788,33.7993588,"1551 shoup ct, decatur, ga 30033, usa",,,,,,DEKALB,(404) 727-3969; (404) 727-3969; (404) 727-3969; (404) 727-3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
309,Fulton Health District,(404) 612-4017,fanthnecia.dunbar@fultoncountyga.gov,,,,www.fultoncountyga.gov/dhw-home,,,,dph,,,,,,,,,,,,,,,,,-84.4083161,33.6784292,"2805 metropolitan pkwy sw, atlanta, ga 30315, usa",,,,,,FULTON,(404) 612-4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
697,Georgia Department Of Public Health,(404) 651-5995; (404) 232-1630,lisa.pennington@dph.ga.gov; synita.griswell@dph.ga.gov,,,,dph.georgia.gov/georgia-autism-initiative,,,,dph,,,,,,,,,,,,,,,,,-84.3905886,33.7541582,"two peachtree street building, 2 peachtree st, atlanta, ga 30303, usa",,,,,,FULTON,NA; NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
